"Bib","Firstname","Surname","NameFormatted","Gender","Nation","Club","Team","ClubTeamFormatted","Chips","EventName","ClassName","GroupdName","RaceName","PointName","PointNumber","Lap","Status","Communique","Penalty","PassingTime","AccumulatedTime","TimeFormatted","NetTime","NetTimeFormatted","TimeSmoothed","TimeSmoothedFormatted","LapTime","LapTimeFormatted","LapNetTime","LapNetTimeFormatted","LapTimeSmoothed","RankTotal","DiffTimeTotal","DiffTimeTotalFormatted","DiffRoundsTotal","RankClass","DiffTimeClass","DiffTimeClassFormatted","DiffRoundsClass","RankGender","DiffTimeGender","DiffTimeGenderFormatted","DiffRoundsGender","Starttime","StarttimeFormatted","Wavestart","WavestartFormatted","IOC Code","SplitTime","SplitRankTotal","SplitRankGender","SplitRankClass","TrendTotal","TrendGender","TrendClass","Region","Points","SplitKm","SplitSpeed","RoleKm", "RoleFinish","ValidationTime","ValidationTimeFormatted"
26,"Lasse","Gammel","Lasse Gammel","M","NO","","","KVALØYA","3925377;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:33:36.1910000",154400,"2:34.4",154400,"2:34.4",154400,"2019-08-25T14:33:36.1910000",154400,"2:34.4",154400,"2:34.4",154400,14,18900,"0:18.9",0,11,18900,"0:18.9",0,14,18900,"0:18.9",0,"2019-08-25T14:31:01.777000","14:31:01","","","NOR",154400,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:34.4",0,"no",0,""
35,"Amund","Korvald","Amund Korvald","M","NO","","","SOGNDAL","3928090;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:33:59.0040000",155900,"2:35.9",155900,"2:35.9",155900,"2019-08-25T14:33:59.0040000",155900,"2:35.9",155900,"2:35.9",155900,16,20400,"0:20.4",0,12,20400,"0:20.4",0,16,20400,"0:20.4",0,"2019-08-25T14:31:23.089000","14:31:23","","","NOR",155900,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:35.9",0,"no",0,""
32,"Joakim","Sletten","Joakim Sletten","M","NO","","","Multiconsult Bil Nord","3926292;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:34:19.1890000",156700,"2:36.7",156700,"2:36.7",156700,"2019-08-25T14:34:19.1890000",156700,"2:36.7",156700,"2:36.7",156700,18,21200,"0:21.2",0,13,21200,"0:21.2",0,18,21200,"0:21.2",0,"2019-08-25T14:31:42.404000","14:31:42","","","NOR",156700,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:36.7",0,"no",0,""
54,"Stian","Gjelsvik","Stian Gjelsvik","M","NO","","","KONGSBERG","4043626;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:41:20.9000000",157400,"2:37.4",157400,"2:37.4",157400,"2019-08-25T14:41:20.9000000",157400,"2:37.4",157400,"2:37.4",157400,20,21900,"0:21.9",0,14,21900,"0:21.9",0,20,21900,"0:21.9",0,"2019-08-25T14:38:43.427000","14:38:43","","","NOR",157400,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:37.4",0,"no",0,""
1,"Stian","Hallén","Stian Hallén","M","NO","","","HARSTAD","3192614;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:33:01.1810000",159600,"2:39.6",159600,"2:39.6",159600,"2019-08-25T14:33:01.1810000",159600,"2:39.6",159600,"2:39.6",159600,22,24100,"0:24.1",0,15,24100,"0:24.1",0,22,24100,"0:24.1",0,"2019-08-25T14:30:21.518000","14:30:21","","","NOR",159600,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:39.6",0,"no",0,""
58,"Rickard","Wessberg","Rickard Wessberg","M","SE","","","Consto Nord","4045480;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:35:43.4210000",160300,"2:40.3",160300,"2:40.3",160300,"2019-08-25T14:35:43.4210000",160300,"2:40.3",160300,"2:40.3",160300,24,24800,"0:24.8",0,16,24800,"0:24.8",0,24,24800,"0:24.8",0,"2019-08-25T14:33:03.067000","14:33:03","","","SWE",160300,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:40.3",0,"se",0,""
63,"Stian","Nesslund Pedersen","Stian Nesslund Pedersen","M","NO","","","HARSTAD","4043550;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:36:22.5290000",160400,"2:40.4",160400,"2:40.4",160400,"2019-08-25T14:36:22.5290000",160400,"2:40.4",160400,"2:40.4",160400,25,24900,"0:24.9",0,17,24900,"0:24.9",0,25,24900,"0:24.9",0,"2019-08-25T14:33:42.057000","14:33:42","","","NOR",160400,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:40.4",0,"no",0,""
49,"Gaute","Sandnes","Gaute Sandnes","M","NO","","","TROMSDALEN","3604741;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:35:02.8680000",161100,"2:41.1",161100,"2:41.1",161100,"2019-08-25T14:35:02.8680000",161100,"2:41.1",161100,"2:41.1",161100,26,25600,"0:25.6",0,18,25600,"0:25.6",0,26,25600,"0:25.6",0,"2019-08-25T14:32:21.707000","14:32:21","","","NOR",161100,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:41.1",0,"no",0,""
3,"Carles","Debart","Carles Debart","M","ES","","","TROMSØ","3194149;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:38:45.5860000",162000,"2:42.0",162000,"2:42.0",162000,"2019-08-25T14:38:45.5860000",162000,"2:42.0",162000,"2:42.0",162000,27,26500,"0:26.5",0,19,26500,"0:26.5",0,27,26500,"0:26.5",0,"2019-08-25T14:36:03.552000","14:36:03","","","ESP",162000,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:42.0",0,"es",0,""
18,"Trond","Kleven","Trond Kleven","M","NO","Harstad CK","","Harstad CK / Noclue","3198991;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:38:24.2010000",162700,"2:42.7",162700,"2:42.7",162700,"2019-08-25T14:38:24.2010000",162700,"2:42.7",162700,"2:42.7",162700,29,27200,"0:27.2",0,20,27200,"0:27.2",0,29,27200,"0:27.2",0,"2019-08-25T14:35:41.411000","14:35:41","","","NOR",162700,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"2:42.7",0,"no",0,""
4,"Martin","Venås","Martin Venås","M","NO","","","TROMSØ","3194388;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:34:46.0000000",162900,"2:42.9",162900,"2:42.9",162900,"2019-08-25T14:34:46.0000000",162900,"2:42.9",162900,"2:42.9",162900,30,27400,"0:27.4",0,21,27400,"0:27.4",0,30,27400,"0:27.4",0,"2019-08-25T14:32:03.023000","14:32:03","","","NOR",162900,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:42.9",0,"no",0,""
15,"Bjørn-Tore","Wik","Bjørn-Tore Wik","M","NO","Harstad CK","","Harstad CK","3198553;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:31:07.8260000",164500,"2:44.5",164500,"2:44.5",164500,"2019-08-25T14:31:07.8260000",164500,"2:44.5",164500,"2:44.5",164500,31,29000,"0:29.0",0,22,29000,"0:29.0",0,31,29000,"0:29.0",0,"2019-08-25T14:28:23.231000","14:28:23","","","NOR",164500,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"2:44.5",0,"no",0,""
22,"Aleksander","Dysterud","Aleksander Dysterud","M","NO","","","Harstad Cyckleklubb","3201746;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:41:08.6210000",165800,"2:45.8",165800,"2:45.8",165800,"2019-08-25T14:41:08.6210000",165800,"2:45.8",165800,"2:45.8",165800,32,30300,"0:30.3",0,23,30300,"0:30.3",0,32,30300,"0:30.3",0,"2019-08-25T14:38:22.769000","14:38:22","","","NOR",165800,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:45.8",0,"no",0,""
36,"Per Helge","Sæter","Per Helge Sæter","M","NO","","","HARSTAD","3925930;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:36:11.4570000",168000,"2:48.0",168000,"2:48.0",168000,"2019-08-25T14:36:11.4570000",168000,"2:48.0",168000,"2:48.0",168000,35,32500,"0:32.5",0,24,32500,"0:32.5",0,35,32500,"0:32.5",0,"2019-08-25T14:33:23.360000","14:33:23","","","NOR",168000,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:48.0",0,"no",0,""
20,"Roger","Berge","Roger Berge","M","NO","","","Harstad Cykleklubb","3191863;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:46:31.9270000",169300,"2:49.3",169300,"2:49.3",169300,"2019-08-25T14:46:31.9270000",169300,"2:49.3",169300,"2:49.3",169300,36,33800,"0:33.8",0,25,33800,"0:33.8",0,36,33800,"0:33.8",0,"2019-08-25T14:43:42.577000","14:43:42","","","NOR",169300,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:49.3",0,"no",0,""
45,"Håvar","Marsteen","Håvar Marsteen","M","NO","","","TROMSØ","3600533;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:44:12.0940000",169900,"2:49.9",169900,"2:49.9",169900,"2019-08-25T14:44:12.0940000",169900,"2:49.9",169900,"2:49.9",169900,37,34400,"0:34.4",0,26,34400,"0:34.4",0,37,34400,"0:34.4",0,"2019-08-25T14:41:22.183000","14:41:22","","","NOR",169900,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:49.9",0,"no",0,""
47,"Knut-Geir","Aga","Knut-Geir Aga","M","NO","","","Team MDK","3601390;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:45:12.6000000",170100,"2:50.1",170100,"2:50.1",170100,"2019-08-25T14:45:12.6000000",170100,"2:50.1",170100,"2:50.1",170100,38,34600,"0:34.6",0,27,34600,"0:34.6",0,38,34600,"0:34.6",0,"2019-08-25T14:42:22.443000","14:42:22","","","NOR",170100,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:50.1",0,"no",0,""
30,"Tore","Joramo","Tore Joramo","M","NO","","","KARLSTAD","3926946;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:38:12.4510000",171200,"2:51.2",171200,"2:51.2",171200,"2019-08-25T14:38:12.4510000",171200,"2:51.2",171200,"2:51.2",171200,39,35700,"0:35.7",0,28,35700,"0:35.7",0,39,35700,"0:35.7",0,"2019-08-25T14:35:21.163000","14:35:21","","","NOR",171200,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:51.2",0,"no",0,""
55,"Andreas","Mikkelsen","Andreas Mikkelsen","M","NO","Tromsø CK","","Tromsø CK / Andreas Mikkelsen","4047635;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:44:55.2110000",172700,"2:52.7",172700,"2:52.7",172700,"2019-08-25T14:44:55.2110000",172700,"2:52.7",172700,"2:52.7",172700,40,37200,"0:37.2",0,29,37200,"0:37.2",0,40,37200,"0:37.2",0,"2019-08-25T14:42:02.486000","14:42:02","","","NOR",172700,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"2:52.7",0,"no",0,""
44,"Trym","Slyngstad","Trym Slyngstad","M","NO","","","HARSTAD","3599461;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:43:16.5550000",174000,"2:54.0",174000,"2:54.0",174000,"2019-08-25T14:43:16.5550000",174000,"2:54.0",174000,"2:54.0",174000,41,38500,"0:38.5",0,30,38500,"0:38.5",0,41,38500,"0:38.5",0,"2019-08-25T14:40:22.521000","14:40:22","","","NOR",174000,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:54.0",0,"no",0,""
38,"Marius","Markussen","Marius Markussen","M","NO","","","#Pappakroppen","3927159;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:46:17.8590000",174400,"2:54.4",174400,"2:54.4",174400,"2019-08-25T14:46:17.8590000",174400,"2:54.4",174400,"2:54.4",174400,42,38900,"0:38.9",0,31,38900,"0:38.9",0,42,38900,"0:38.9",0,"2019-08-25T14:43:23.392000","14:43:23","","","NOR",174400,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:54.4",0,"no",0,""
29,"Eirik","Djønne","Eirik Djønne","M","NO","","","HARSTAD","3925807;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:33:35.2550000",175100,"2:55.1",175100,"2:55.1",175100,"2019-08-25T14:33:35.2550000",175100,"2:55.1",175100,"2:55.1",175100,43,39600,"0:39.6",0,32,39600,"0:39.6",0,43,39600,"0:39.6",0,"2019-08-25T14:30:40.153000","14:30:40","","","NOR",175100,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:55.1",0,"no",0,""
53,"Thomas","Backer-Grøndahl","Thomas Backer-Grøndahl","M","NO","","","HARSTAD","3613601;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:44:41.9260000",180000,"3:00.0",180000,"3:00.0",180000,"2019-08-25T14:44:41.9260000",180000,"3:00.0",180000,"3:00.0",180000,46,44500,"0:44.5",0,33,44500,"0:44.5",0,45,44500,"0:44.5",0,"2019-08-25T14:41:41.828000","14:41:41","","","NOR",180000,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"3:00.0",0,"no",0,""
11,"Stian Kristoffer","Evensen","Stian Kristoffer Evensen","M","NO","Harstad CK","","Harstad CK","3197217;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:39:47.9080000",184400,"3:04.4",184400,"3:04.4",184400,"2019-08-25T14:39:47.9080000",184400,"3:04.4",184400,"3:04.4",184400,49,48900,"0:48.9",0,34,48900,"0:48.9",0,48,48900,"0:48.9",0,"2019-08-25T14:36:43.437000","14:36:43","","","NOR",184400,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"3:04.4",0,"no",0,""
6,"René Christian","Schultz","René Christian Schultz","M","NO","Tromsø CK","","Tromsø CK / René Christian Schultz","3195153;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:58:30.0490000",185800,"3:05.8",185800,"3:05.8",185800,"2019-08-25T14:58:30.0490000",185800,"3:05.8",185800,"3:05.8",185800,50,50300,"0:50.3",0,35,50300,"0:50.3",0,49,50300,"0:50.3",0,"2019-08-25T14:55:24.199000","14:55:24","","","NOR",185800,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"3:05.8",0,"no",0,""
60,"Jahn-Erik","Solheim","Jahn-Erik Solheim","M","NO","","","HARSTAD","4046215;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:48:12.6740000",189600,"3:09.6",189600,"3:09.6",189600,"2019-08-25T14:48:12.6740000",189600,"3:09.6",189600,"3:09.6",189600,52,54100,"0:54.1",0,36,54100,"0:54.1",0,50,54100,"0:54.1",0,"2019-08-25T14:45:03.008000","14:45:03","","","NOR",189600,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"3:09.6",0,"no",0,""
65,"Fredrik","Leonhardsen","Fredrik Leonhardsen","M","NO","","","HARSTAD","4048294;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:43:55.1140000",192000,"3:12.0",192000,"3:12.0",192000,"2019-08-25T14:43:55.1140000",192000,"3:12.0",192000,"3:12.0",192000,53,56500,"0:56.5",0,37,56500,"0:56.5",0,51,56500,"0:56.5",0,"2019-08-25T14:40:43.080000","14:40:43","","","NOR",192000,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"3:12.0",0,"no",0,""
23,"Jim-André","Andreassen","Jim-André Andreassen","M","NO","","","HARSTAD","3195716;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:59:54.3070000",243200,"4:03.2",243200,"4:03.2",243200,"2019-08-25T14:59:54.3070000",243200,"4:03.2",243200,"4:03.2",243200,58,107700,"1:47.7",0,38,107700,"1:47.7",0,55,107700,"1:47.7",0,"2019-08-25T14:55:51.020000","14:55:51","","","NOR",243200,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"4:03.2",0,"no",0,""
8,"Jonas","Aksmo","Jonas Aksmo","M","NO","Lofoten Ekstremsportklubb","","Lofoten Ekstremsportklubb","3196698;;","Harstad Enduro Race 2019_FE5","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"DNS","","","0001-01-01T00:00:00.0000000",0,"0:00.0",0,"0:00.0",0,"0001-01-01T00:00:00.0000000",0,"0:00.0",0,"0:00.0",0,59,-135500,"2:15.5",0,39,-135500,"2:15.5",0,56,-135500,"2:15.5",0,"1970-01-01T00:00:00.000000","00:00:00","","","NOR",0,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"0:00.0",0,"no",0,""
